,work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,company_location,company_size,currency_in_myr
1270,2023,SE,FT,Analytics Engineer,197000,USD,197000,US,M,927870
1271,2023,SE,FT,Analytics Engineer,106000,USD,106000,US,M,499260
1272,2023,SE,FT,Data Engineer,290000,USD,290000,US,M,1365900
1273,2023,SE,FT,Data Engineer,210000,USD,210000,US,M,989100
1274,2023,SE,FT,Data Engineer,192000,USD,192000,US,M,904320
1275,2023,SE,FT,Data Engineer,172800,USD,172800,US,M,813888
1276,2023,SE,FT,Data Scientist,300240,USD,300240,US,M,1414130
1277,2023,SE,FT,Data Scientist,200160,USD,200160,US,M,942753
1278,2023,SE,FT,Data Scientist,300240,USD,300240,US,M,1414130
1279,2023,SE,FT,Data Scientist,200160,USD,200160,US,M,942753
1280,2023,SE,FT,Analytics Engineer,175000,USD,175000,US,M,824250
1281,2023,SE,FT,Analytics Engineer,140000,USD,140000,US,M,659400
1282,2023,SE,FT,Data Manager,169000,USD,169000,US,M,795990
1283,2023,SE,FT,Data Manager,100000,USD,100000,US,M,471000
1284,2023,SE,FT,Data Scientist,370000,USD,370000,US,M,1742700
1285,2023,SE,FT,Data Scientist,245000,USD,245000,US,M,1153950
1286,2023,SE,FT,Data Analyst,110000,USD,110000,US,S,518100
1287,2023,SE,FT,Data Analyst,80000,USD,80000,US,S,376800
1288,2023,SE,FT,Data Analyst,95000,USD,95000,US,M,447450
1289,2023,SE,FT,Data Analyst,85000,USD,85000,US,M,400350
1290,2023,SE,FT,Data Engineer,137500,USD,137500,US,M,647625
1291,2023,SE,FT,Data Engineer,81500,USD,81500,US,M,383865
1292,2023,SE,FT,Machine Learning Engineer,323300,USD,323300,US,M,1522743
1293,2023,SE,FT,Machine Learning Engineer,184700,USD,184700,US,M,869937
1294,2023,SE,FT,Machine Learning Engineer,186000,USD,186000,US,M,876060
1295,2023,SE,FT,Machine Learning Engineer,153088,USD,153088,US,M,721044
1296,2023,SE,FT,Machine Learning Engineer,200000,USD,200000,US,M,942000
1297,2023,SE,FT,Machine Learning Engineer,150000,USD,150000,US,M,706500
1298,2023,SE,FT,Machine Learning Engineer,240000,USD,240000,US,M,1130400
1299,2023,SE,FT,Machine Learning Engineer,180000,USD,180000,US,M,847800
1300,2023,SE,FT,Machine Learning Engineer,200000,USD,200000,US,M,942000
1301,2023,SE,FT,Machine Learning Engineer,150000,USD,150000,US,M,706500
1302,2023,SE,FT,Data Science Manager,299500,USD,299500,US,M,1410645
1303,2023,SE,FT,Data Science Manager,245100,USD,245100,US,M,1154421
1304,2023,SE,FT,Data Engineer,144000,USD,144000,US,M,678240
1305,2023,SE,FT,Data Engineer,66000,USD,66000,US,M,310860
1306,2023,SE,FT,Data Architect,228000,USD,228000,US,M,1073880
1307,2023,SE,FT,Data Architect,120000,USD,120000,US,M,565200
1308,2023,SE,FT,Machine Learning Software Engineer,180000,USD,180000,US,M,847800
1309,2023,SE,FT,Machine Learning Software Engineer,90000,USD,90000,US,M,423900
1310,2023,SE,FT,Data Scientist,126500,USD,126500,US,M,595815
1311,2023,SE,FT,Data Scientist,78000,USD,78000,US,M,367380
1312,2023,SE,FT,Data Engineer,180000,USD,180000,US,M,847800
1313,2023,SE,FT,Data Engineer,160000,USD,160000,US,M,753600
1314,2023,SE,FT,Machine Learning Software Engineer,272000,USD,272000,US,M,1281120
1315,2023,SE,FT,Machine Learning Software Engineer,170000,USD,170000,US,M,800700
1316,2023,SE,FT,Data Engineer,259000,USD,259000,US,M,1219890
1317,2023,SE,FT,Data Engineer,146000,USD,146000,US,M,687660
1318,2023,SE,FT,Data Engineer,200000,USD,200000,US,M,942000
1319,2023,SE,FT,Data Engineer,160000,USD,160000,US,M,753600
1320,2023,SE,FT,Data Analyst,142000,USD,142000,US,M,668820
1321,2023,SE,FT,Data Analyst,95000,USD,95000,US,M,447450
1322,2023,SE,FT,Data Scientist,155000,USD,155000,US,M,730050
1323,2023,SE,FT,Data Scientist,139500,USD,139500,US,M,657045
1324,2023,SE,FT,Data Engineer,259000,USD,259000,US,M,1219890
1325,2023,SE,FT,Data Engineer,146000,USD,146000,US,M,687660
1326,2023,SE,FT,Data Science Lead,247500,USD,247500,US,M,1165725
1327,2023,SE,FT,Data Science Lead,172200,USD,172200,US,M,811062
1328,2023,SE,FT,Data Scientist,225000,USD,225000,US,M,1059750
1329,2023,SE,FT,Data Scientist,156400,USD,156400,US,M,736644
1330,2023,SE,FT,Data Engineer,139500,USD,139500,US,M,657045
1331,2023,SE,FT,Data Engineer,109400,USD,109400,US,M,515274
1332,2023,SE,FT,Machine Learning Infrastructure Engineer,100000,EUR,107309,FR,M,505425
1333,2023,SE,FT,Machine Learning Infrastructure Engineer,70000,EUR,75116,FR,M,353796
1334,2023,SE,FT,Data Scientist,185900,USD,185900,US,M,875589
1335,2023,SE,FT,Data Scientist,129300,USD,129300,US,M,609003
1336,2023,SE,FT,Machine Learning Engineer,139500,USD,139500,US,M,657045
1337,2023,SE,FT,Machine Learning Engineer,109400,USD,109400,US,M,515274
1338,2023,SE,FT,Data Analyst,120000,USD,120000,US,M,565200
1339,2023,SE,FT,Data Analyst,75000,USD,75000,US,M,353250
1340,2023,SE,FT,Data Analyst,169000,USD,169000,US,M,795990
1341,2023,SE,FT,Data Analyst,110600,USD,110600,US,M,520926
1342,2023,SE,FT,Machine Learning Engineer,288000,USD,288000,US,M,1356480
1343,2023,SE,FT,Machine Learning Engineer,140000,USD,140000,US,M,659400
1344,2023,SE,FT,Machine Learning Engineer,288000,USD,288000,US,M,1356480
1345,2023,SE,FT,Machine Learning Engineer,140000,USD,140000,US,M,659400
1346,2023,SE,FT,Data Scientist,215050,USD,215050,US,M,1012885
1347,2023,SE,FT,Data Scientist,156400,USD,156400,US,M,736644
1348,2023,SE,FT,Data Architect,198000,USD,198000,US,M,932580
1349,2023,SE,FT,Data Architect,114000,USD,114000,US,M,536940
1350,2023,SE,FT,Machine Learning Engineer,204500,USD,204500,US,M,963195
1351,2023,SE,FT,Machine Learning Engineer,142200,USD,142200,US,M,669762
1352,2023,SE,FT,Data Scientist,209300,USD,209300,US,M,985803
1353,2023,SE,FT,Data Scientist,182200,USD,182200,US,M,858162
1354,2023,SE,FT,Data Manager,140000,USD,140000,US,M,659400
1355,2023,SE,FT,Data Manager,120000,USD,120000,US,M,565200
1356,2023,SE,FT,Machine Learning Engineer,147100,USD,147100,US,M,692841
1357,2023,SE,FT,Machine Learning Engineer,90700,USD,90700,US,M,427197
1358,2023,SE,FT,Data Engineer,230000,USD,230000,US,M,1083300
1359,2023,SE,FT,Data Engineer,170000,USD,170000,US,M,800700
1360,2023,SE,FT,Data Analyst,227000,USD,227000,US,M,1069170
1361,2023,SE,FT,Data Analyst,108000,USD,108000,US,M,508680
1362,2023,SE,FT,Data Engineer,180000,USD,180000,US,M,847800
1363,2023,SE,FT,Data Engineer,160000,USD,160000,US,M,753600
1364,2023,SE,FT,Data Architect,180000,USD,180000,US,M,847800
1365,2023,SE,FT,Data Architect,160000,USD,160000,US,M,753600
1366,2023,SE,FT,Data Engineer,180000,USD,180000,US,M,847800
1367,2023,SE,FT,Data Engineer,130000,USD,130000,US,M,612300
1368,2023,SE,FT,Data Analyst,52000,EUR,55800,ES,M,262818
1369,2023,SE,FT,Data Analyst,48000,EUR,51508,ES,M,242602
1370,2023,SE,FT,Data Engineer,226700,USD,226700,US,M,1067757
1371,2023,SE,FT,Data Engineer,133300,USD,133300,US,M,627843
1372,2023,SE,FT,Data Engineer,252000,USD,252000,US,M,1186920
1373,2023,SE,FT,Data Engineer,129000,USD,129000,US,M,607590
1374,2023,SE,FT,Big Data Architect,124999,GBP,151902,GB,L,715458
1375,2023,SE,FT,Data Analyst,80000,USD,80000,US,M,376800
1376,2023,SE,FT,Data Analyst,52500,USD,52500,US,M,247275
1377,2023,SE,FT,Data Engineer,250000,USD,250000,US,M,1177500
1378,2023,SE,FT,Data Engineer,162500,USD,162500,US,M,765375
1379,2023,SE,FT,Data Analyst,153600,USD,153600,US,M,723456
1380,2023,SE,FT,Data Analyst,106800,USD,106800,US,M,503028
1381,2023,SE,FT,Data Analyst,115934,USD,115934,US,M,546049
1382,2023,SE,FT,Data Analyst,81666,USD,81666,US,M,384646
1383,2023,SE,FT,Data Engineer,167580,USD,167580,US,M,789301
1384,2023,SE,FT,Data Engineer,87980,USD,87980,US,M,414385
1385,2023,SE,FT,Data Engineer,250000,USD,250000,US,M,1177500
1386,2023,SE,FT,Data Engineer,63000,USD,63000,US,M,296730
1387,2023,SE,FT,Research Scientist,253750,USD,253750,ES,M,1195162
1388,2023,SE,FT,Research Scientist,169200,USD,169200,ES,M,796932
1389,2023,SE,FT,Research Scientist,253750,USD,253750,ES,M,1195162
1390,2023,SE,FT,Research Scientist,169200,USD,169200,ES,M,796932
1391,2023,SE,FT,Data Engineer,124740,USD,124740,US,M,587525
1392,2023,SE,FT,Data Engineer,65488,USD,65488,US,M,308448
1393,2023,SE,FT,Data Engineer,213580,USD,213580,US,M,1005961
1394,2023,SE,FT,Data Engineer,163625,USD,163625,US,M,770673
1395,2023,SE,FT,Data Engineer,95000,EUR,101943,IE,M,480151
1396,2023,SE,FT,Machine Learning Engineer,220000,USD,220000,US,M,1036200
1397,2023,SE,FT,Machine Learning Engineer,170000,USD,170000,US,M,800700
1398,2023,SE,FT,Data Architect,180000,USD,180000,US,M,847800
1399,2023,SE,FT,Data Architect,115000,USD,115000,US,M,541650
1400,2023,SE,FT,Data Architect,200000,USD,200000,US,M,942000
1401,2023,SE,FT,Data Architect,115000,USD,115000,US,M,541650
1402,2023,SE,FT,Data Science Manager,231250,USD,231250,US,M,1089187
1403,2023,SE,FT,Data Science Manager,138750,USD,138750,US,M,653512
1404,2023,SE,FT,Machine Learning Engineer,284310,USD,284310,US,M,1339100
1405,2023,SE,FT,Machine Learning Engineer,153090,USD,153090,US,M,721053
1406,2023,SE,FT,Data Engineer,160000,USD,160000,US,M,753600
1407,2023,SE,FT,Data Engineer,75000,USD,75000,US,M,353250
1408,2023,SE,FT,Data Science Lead,225900,USD,225900,US,M,1063989
1409,2023,SE,FT,Data Science Lead,156400,USD,156400,US,M,736644
1410,2023,SE,FT,Data Engineer,250000,USD,250000,US,M,1177500
1411,2023,SE,FT,Data Engineer,162500,USD,162500,US,M,765375
1412,2023,SE,FT,Machine Learning Engineer,318300,USD,318300,US,M,1499193
1413,2023,SE,FT,Machine Learning Engineer,188800,USD,188800,US,M,889248
1414,2023,SE,FT,Data Analyst,385000,USD,385000,US,M,1813350
1415,2023,SE,FT,Data Analyst,60000,USD,60000,US,M,282600
1416,2023,SE,FT,Data Scientist,145000,USD,145000,US,M,682950
1417,2023,SE,FT,Data Scientist,135000,USD,135000,US,M,635850
1418,2023,SE,FT,Data Analyst,180180,USD,180180,US,M,848647
1419,2023,SE,FT,Data Analyst,106020,USD,106020,US,M,499354
1420,2023,SE,FT,Data Analyst,93919,USD,93919,US,M,442358
1421,2023,SE,FT,Data Analyst,51962,USD,51962,US,M,244741
1422,2023,SE,FT,Data Engineer,241871,USD,241871,US,M,1139212
1423,2023,SE,FT,Data Engineer,133832,USD,133832,US,M,630348
1424,2023,SE,FT,Data Scientist,170000,USD,170000,US,M,800700
1425,2023,SE,FT,Data Scientist,90000,USD,90000,US,M,423900
1426,2023,SE,FT,Data Analyst,192500,USD,192500,US,M,906675
1427,2023,SE,FT,Data Analyst,140000,USD,140000,US,M,659400
1428,2023,SE,FT,Data Scientist,149076,USD,149076,US,M,702147
1429,2023,SE,FT,Data Scientist,82365,USD,82365,US,M,387939
1430,2023,SE,FT,Data Scientist,175000,USD,175000,US,M,824250
1431,2023,SE,FT,Data Scientist,148750,USD,148750,US,M,700612
1432,2023,SE,FT,Research Scientist,370000,USD,370000,US,M,1742700
1433,2023,SE,FT,Research Scientist,200000,USD,200000,US,M,942000
1434,2023,SE,FT,Data Scientist,235000,USD,235000,US,M,1106850
1435,2023,SE,FT,Data Scientist,185000,USD,185000,US,M,871350
1436,2023,SE,FT,Data Scientist,216100,USD,216100,US,M,1017831
1437,2023,SE,FT,Data Scientist,140800,USD,140800,US,M,663168
1438,2023,SE,FT,Computer Vision Software Engineer,50000,EUR,53654,CA,L,252710
1439,2023,SE,FT,Data Engineer,128000,USD,128000,US,M,602880
1440,2023,SE,FT,Data Engineer,81500,USD,81500,US,M,383865
1441,2023,SE,FT,Research Scientist,248100,USD,248100,CA,M,1168551
1442,2023,SE,FT,Research Scientist,145900,USD,145900,CA,M,687189
1443,2023,SE,FT,Research Engineer,155850,USD,155850,US,M,734053
1444,2023,SE,FT,Research Engineer,102544,USD,102544,US,M,482982
1445,2023,SE,FT,Director of Data Science,170000,CAD,125686,CA,M,591981
1446,2023,SE,FT,Azure Data Engineer,100000,USD,100000,NL,L,471000
1447,2023,SE,FT,Data Scientist,250000,USD,250000,US,M,1177500
1448,2023,SE,FT,Data Scientist,162500,USD,162500,US,M,765375
1449,2023,SE,FT,Data Scientist,185000,USD,185000,GB,M,871350
1450,2023,SE,FT,Data Scientist,120250,USD,120250,GB,M,566377
1451,2023,SE,FT,BI Developer,135000,USD,135000,US,M,635850
1452,2023,SE,FT,BI Developer,100000,USD,100000,US,M,471000
1453,2023,SE,FT,Machine Learning Engineer,204500,USD,204500,US,M,963195
1454,2023,SE,FT,Machine Learning Engineer,142200,USD,142200,US,M,669762
1455,2023,SE,FT,Data Engineer,226700,USD,226700,US,M,1067757
1456,2023,SE,FT,Data Engineer,133300,USD,133300,US,M,627843
1457,2023,SE,FT,Data Scientist,225000,USD,225000,US,M,1059750
1458,2023,SE,FT,Data Scientist,156400,USD,156400,US,M,736644
1459,2023,SE,FT,Data Engineer,163800,USD,163800,US,M,771498
1460,2023,SE,FT,Data Engineer,126000,USD,126000,US,M,593460
1461,2023,SE,FT,Machine Learning Engineer,163800,USD,163800,US,M,771498
1462,2023,SE,FT,Machine Learning Engineer,126000,USD,126000,US,M,593460
1463,2023,SE,FT,ML Engineer,220000,USD,220000,US,M,1036200
1464,2023,SE,FT,ML Engineer,150000,USD,150000,US,M,706500
1465,2023,SE,FT,Data Engineer,145000,USD,145000,US,M,682950
1466,2023,SE,FT,Data Engineer,115000,USD,115000,US,M,541650
1467,2023,SE,FT,Data Analytics Manager,204500,USD,204500,US,M,963195
1468,2023,SE,FT,Data Analytics Manager,138900,USD,138900,US,M,654219
1469,2023,SE,FT,Data Engineer,150000,USD,150000,US,M,706500
1470,2023,SE,FT,Data Engineer,107000,USD,107000,US,M,503970
1471,2023,SE,FT,Data Engineer,226700,USD,226700,US,M,1067757
1472,2023,SE,FT,Data Engineer,133300,USD,133300,US,M,627843
1473,2023,SE,FT,Data Engineer,252000,USD,252000,US,M,1186920
1474,2023,SE,FT,Data Engineer,129000,USD,129000,US,M,607590
1475,2023,SE,FT,Machine Learning Engineer,150000,USD,150000,US,M,706500
1476,2023,SE,FT,Machine Learning Engineer,125000,USD,125000,US,M,588750
1477,2023,SE,FT,Data Engineer,252000,USD,252000,US,M,1186920
1478,2023,SE,FT,Data Engineer,129000,USD,129000,US,M,607590
1479,2023,SE,FT,Data Scientist,225000,USD,225000,US,M,1059750
1480,2023,SE,FT,Data Scientist,156400,USD,156400,US,M,736644
1481,2023,SE,FT,Data Engineer,265000,USD,265000,US,M,1248150
1482,2023,SE,FT,Data Engineer,182750,USD,182750,US,M,860752
1483,2023,SE,FT,Data Analyst,153600,USD,153600,US,M,723456
1484,2023,SE,FT,Data Analyst,106800,USD,106800,US,M,503028
1485,2023,SE,FT,Data Engineer,137500,USD,137500,US,M,647625
1486,2023,SE,FT,Data Engineer,81500,USD,81500,US,M,383865
1487,2023,SE,FT,Applied Scientist,205000,USD,205000,US,M,965550
1488,2023,SE,FT,Applied Scientist,180000,USD,180000,US,M,847800
1489,2023,SE,FT,Data Scientist,165000,USD,165000,US,M,777150
1490,2023,SE,FT,Data Scientist,144000,USD,144000,US,M,678240
1491,2023,SE,FT,Data Manager,199000,USD,199000,US,M,937290
1492,2023,SE,FT,Data Manager,112000,USD,112000,US,M,527520
1493,2023,SE,FT,Data Scientist,105000,USD,105000,US,M,494550
1494,2023,SE,FT,Data Scientist,70000,USD,70000,US,M,329700
1495,2023,SE,FT,Data Analyst,180180,USD,180180,US,M,848647
1496,2023,SE,FT,Data Analyst,106020,USD,106020,US,M,499354
1497,2023,SE,FT,Data Scientist,183000,USD,183000,US,M,861930
1498,2023,SE,FT,Data Scientist,134000,USD,134000,US,M,631140
1499,2023,SE,FT,Machine Learning Engineer,220000,USD,220000,US,M,1036200
1500,2023,SE,FT,Machine Learning Engineer,150000,USD,150000,US,M,706500
1501,2023,SE,FT,Applied Scientist,350000,USD,350000,US,L,1648500
1502,2023,SE,FT,Applied Scientist,262500,USD,262500,US,L,1236375
1503,2023,SE,FT,Data Analyst,122000,USD,122000,US,M,574620
1504,2023,SE,FT,Data Analyst,94000,USD,94000,US,M,442740
1505,2023,SE,FT,Machine Learning Engineer,276000,USD,276000,US,M,1299960
1506,2023,SE,FT,Machine Learning Engineer,184000,USD,184000,US,M,866640
1507,2023,SE,FT,Data Scientist,225000,USD,225000,US,M,1059750
1508,2023,SE,FT,Data Scientist,156400,USD,156400,US,M,736644
1509,2023,SE,FT,Data Scientist,228000,USD,228000,US,M,1073880
1510,2023,SE,FT,Data Scientist,152000,USD,152000,US,M,715920
1511,2023,SE,FT,Data Scientist,209450,USD,209450,US,M,986509
1512,2023,SE,FT,Data Scientist,158677,USD,158677,US,M,747368
1513,2023,SE,FT,Data Analyst,175000,USD,175000,US,M,824250
1514,2023,SE,FT,Data Analyst,145000,USD,145000,US,M,682950
1515,2023,SE,FT,Data Engineer,240000,USD,240000,US,M,1130400
1516,2023,SE,FT,Data Engineer,170000,USD,170000,US,M,800700
1517,2023,SE,FT,Data Scientist,59000,EUR,63312,EE,L,298199
1518,2023,SE,FT,Data Scientist,237000,USD,237000,US,M,1116270
1519,2023,SE,FT,Data Scientist,145000,USD,145000,US,M,682950
1520,2023,SE,FT,Data Scientist,240000,USD,240000,US,M,1130400
1521,2023,SE,FT,Data Scientist,139000,USD,139000,US,M,654690
1522,2023,SE,FT,Data Architect,174500,USD,174500,US,M,821895
1523,2023,SE,FT,Data Architect,113000,USD,113000,US,M,532230
1524,2023,SE,FT,Data Analyst,130000,USD,130000,US,M,612300
1525,2023,SE,FT,Data Analyst,87000,USD,87000,US,M,409770
1526,2023,SE,FT,Data Analyst,160000,USD,160000,US,M,753600
1527,2023,SE,FT,Data Analyst,108000,USD,108000,US,M,508680
1528,2023,SE,FT,Data Engineer,165000,USD,165000,US,M,777150
1529,2023,SE,FT,Data Engineer,107250,USD,107250,US,M,505147
1530,2023,SE,FT,Data Engineer,300000,USD,300000,US,M,1413000
1531,2023,SE,FT,Data Engineer,119000,USD,119000,US,M,560490
1532,2023,SE,FT,Data Scientist,285800,USD,285800,US,M,1346118
1533,2023,SE,FT,Data Scientist,154600,USD,154600,US,M,728166
1534,2023,SE,FT,Data Manager,168400,USD,168400,US,M,793164
1535,2023,SE,FT,Data Manager,105200,USD,105200,US,M,495492
1536,2023,SE,FT,Analytics Engineer,200000,USD,200000,US,M,942000
1537,2023,SE,FT,Analytics Engineer,175000,USD,175000,US,M,824250
1538,2023,SE,FT,Analytics Engineer,231250,USD,231250,US,M,1089187
1539,2023,SE,FT,Analytics Engineer,138750,USD,138750,US,M,653512
1540,2023,SE,FT,Data Engineer,153000,USD,153000,CA,M,720630
1541,2023,SE,FT,Data Engineer,94000,USD,94000,CA,M,442740
1542,2023,SE,FT,Data Engineer,240500,USD,240500,US,L,1132755
1543,2023,SE,FT,Data Engineer,123700,USD,123700,US,L,582627
1544,2023,SE,FT,Data Engineer,160000,USD,160000,US,M,753600
1545,2023,SE,FT,Data Engineer,90000,USD,90000,US,M,423900
1546,2023,SE,FT,Data Scientist,275300,USD,275300,US,M,1296663
1547,2023,SE,FT,Data Scientist,183500,USD,183500,US,M,864285
1548,2023,SE,FT,Data Scientist,275300,USD,275300,US,M,1296663
1549,2023,SE,FT,Data Scientist,183500,USD,183500,US,M,864285
1550,2023,SE,FT,Data Analyst,160000,USD,160000,US,M,753600
1551,2023,SE,FT,Data Analyst,125600,USD,125600,US,M,591576
1552,2023,SE,FT,Data Engineer,170000,USD,170000,US,M,800700
1553,2023,SE,FT,Data Engineer,120000,USD,120000,US,M,565200
1554,2023,SE,FT,Data Engineer,225000,USD,225000,US,M,1059750
1555,2023,SE,FT,Data Engineer,140000,USD,140000,US,M,659400
1556,2023,SE,FT,Data Analyst,141290,USD,141290,US,M,665475
1557,2023,SE,FT,Data Analyst,74178,USD,74178,US,M,349378
1558,2023,SE,FT,Data Scientist,150000,USD,150000,US,M,706500
1559,2023,SE,FT,Data Scientist,120000,USD,120000,US,M,565200
1560,2023,SE,FT,Data Engineer,85000,USD,85000,US,M,400350
1561,2023,SE,FT,Data Engineer,75000,USD,75000,US,M,353250
1562,2023,SE,FT,Data Engineer,220000,USD,220000,US,M,1036200
1563,2023,SE,FT,Data Engineer,160000,USD,160000,US,M,753600
1564,2023,SE,FT,Data Engineer,205600,USD,205600,US,M,968376
1565,2023,SE,FT,Data Engineer,107500,USD,107500,US,M,506325
1566,2023,SE,FT,Data Engineer,185900,USD,185900,US,M,875589
1567,2023,SE,FT,Data Engineer,129300,USD,129300,US,M,609003
1568,2023,SE,FT,Data Engineer,160000,USD,160000,US,M,753600
1569,2023,SE,FT,Data Engineer,130000,USD,130000,US,M,612300
1570,2023,SE,FT,Data Scientist,136000,USD,136000,US,M,640560
1571,2023,SE,FT,Data Scientist,104000,USD,104000,US,M,489840
1572,2023,SE,FT,Data Scientist,110000,USD,110000,US,M,518100
1573,2023,SE,FT,Data Scientist,84000,USD,84000,US,M,395640
1574,2023,SE,FT,BI Analyst,125000,USD,125000,US,M,588750
1575,2023,SE,FT,BI Analyst,110000,USD,110000,US,M,518100
1576,2023,SE,FT,ML Engineer,200000,USD,200000,US,M,942000
1577,2023,SE,FT,ML Engineer,135000,USD,135000,US,M,635850
1578,2023,SE,FT,Data Engineer,130000,USD,130000,US,M,612300
1579,2023,SE,FT,Data Engineer,75000,USD,75000,US,M,353250
1580,2023,SE,FT,Data Engineer,252000,USD,252000,US,M,1186920
1581,2023,SE,FT,Data Engineer,129000,USD,129000,US,M,607590
1582,2023,SE,FT,Data Engineer,226700,USD,226700,US,M,1067757
1583,2023,SE,FT,Data Engineer,133300,USD,133300,US,M,627843
1584,2023,SE,FT,Data Scientist,190000,USD,190000,US,M,894900
1585,2023,SE,FT,Data Scientist,165000,USD,165000,US,M,777150
1586,2023,SE,FT,Data Engineer,170000,USD,170000,US,M,800700
1587,2023,SE,FT,Data Engineer,150000,USD,150000,US,M,706500
1588,2023,SE,FT,Data Scientist,225000,USD,225000,US,M,1059750
1589,2023,SE,FT,Data Scientist,156400,USD,156400,US,M,736644
1590,2023,SE,FT,Computer Vision Engineer,200000,USD,200000,US,S,942000
1591,2023,SE,FT,Data Scientist,257000,USD,257000,US,M,1210470
1592,2023,SE,FT,Data Scientist,134000,USD,134000,US,M,631140
1593,2023,SE,FT,Data Scientist,72000,EUR,77262,LV,M,363904
1594,2023,SE,FT,Data Scientist,36000,EUR,38631,LV,M,181952
1595,2023,SE,FT,Data Engineer,205600,USD,205600,US,L,968376
1596,2023,SE,FT,Data Engineer,105700,USD,105700,US,L,497847
1597,2023,SE,FT,BI Developer,140000,USD,140000,US,M,659400
1598,2023,SE,FT,BI Developer,110000,USD,110000,US,M,518100
1599,2023,SE,FT,Data Science Manager,299500,USD,299500,US,M,1410645
1600,2023,SE,FT,Data Science Manager,245100,USD,245100,US,M,1154421
1601,2023,SE,FT,Research Scientist,210000,USD,210000,US,M,989100
1602,2023,SE,FT,Research Scientist,151800,USD,151800,US,M,714978
